# t, hp, hx
1.006957257700000108e+00 -1.619772636300000068e-02 2.061655560200000015e-01
1.006982624499999979e+00 -2.159434772500000085e-02 2.030092346600000097e-01
1.007007943200000089e+00 -2.727830248499999929e-02 1.977787382700000041e-01
1.007033131300000051e+00 -3.283254071299999965e-02 1.922163250099999943e-01
1.007058841299999896e+00 -3.730416533900000192e-02 1.885955924499999881e-01
1.007084355199999948e+00 -3.994377005799999714e-02 1.883950092599999959e-01
1.007109895899999996e+00 -4.043037936700000223e-02 1.920790475899999961e-01
1.007135300699999902e+00 -3.944441858199999873e-02 1.986467503000000079e-01
1.007160548599999927e+00 -3.846425733000000124e-02 2.060338001099999983e-01
1.007185720500000103e+00 -3.906392866200000119e-02 2.119452493600000043e-01
1.007210917799999939e+00 -4.233959290599999953e-02 2.143975908500000138e-01
1.007236372599999985e+00 -4.857659569799999827e-02 2.125275753099999942e-01
1.007261932400000060e+00 -5.699983355800000012e-02 2.070489656499999997e-01
1.007286997700000075e+00 -6.632098689899999788e-02 1.997221915500000111e-01
1.007312428399999904e+00 -7.453434246199999724e-02 1.935642374900000129e-01
1.007337553599999991e+00 -8.012542574599999801e-02 1.913908664700000040e-01
1.007363018800000010e+00 -8.169537597800000106e-02 1.951691879599999901e-01
1.007388284299999937e+00 -7.883290982299999416e-02 2.050132321800000046e-01
1.007413755800000033e+00 -7.194075940300000138e-02 2.192560162199999885e-01
1.007439505700000071e+00 -6.214961773000000217e-02 2.350982784600000042e-01
1.007464838700000032e+00 -5.057668070799999777e-02 2.497836536199999902e-01
1.007490205599999911e+00 -3.859390718499999817e-02 2.604549355599999894e-01
1.007515365099999949e+00 -2.676341186600000172e-02 2.654625500500000235e-01
1.007540882000000027e+00 -1.564344566100000014e-02 2.638262000100000115e-01
1.007566301700000055e+00 -5.365202417699999927e-03 2.555356271600000007e-01
1.007591796200000056e+00 3.395615249799999961e-03 2.414151401899999883e-01
1.007617169400000012e+00 9.822947912099999970e-03 2.229463564599999947e-01
1.007642599900000047e+00 1.295747266999999932e-02 2.021353088199999981e-01
1.007668362400000017e+00 1.223303100100000054e-02 1.814211676099999893e-01
1.007693739500000074e+00 7.665392979500000245e-03 1.628289246100000087e-01
1.007719305499999995e+00 -7.332097150500000522e-05 1.487743653999999971e-01
1.007744910900000068e+00 -1.008755027899999913e-02 1.405275578300000106e-01
1.007770205199999936e+00 -2.130872932300000022e-02 1.386926662200000104e-01
1.007795411600000079e+00 -3.256834506299999960e-02 1.429214970400000118e-01
1.007820882399999896e+00 -4.298490826899999812e-02 1.519884994200000061e-01
1.007846265900000038e+00 -5.194026286999999659e-02 1.642798996300000036e-01
1.007871424199999977e+00 -5.884782759599999774e-02 1.779306108700000055e-01
1.007896827499999981e+00 -6.339877663100000615e-02 1.910257666000000076e-01
1.007922111300000090e+00 -6.556059351699999871e-02 2.025828854900000031e-01
1.007947603799999925e+00 -6.524313358800000462e-02 2.118291796500000046e-01
1.007972826200000060e+00 -6.256113169200000490e-02 2.190190076799999885e-01
1.007998479799999902e+00 -5.790394335500000100e-02 2.247768579199999894e-01
1.008023544200000066e+00 -5.143856520600000037e-02 2.304463268599999948e-01
1.008048879399999986e+00 -4.368790098499999996e-02 2.368295036799999975e-01
1.008074360299999972e+00 -3.521576985899999707e-02 2.441269808200000058e-01
1.008099807300000039e+00 -2.704036239100000155e-02 2.515487884900000082e-01
1.008125172900000033e+00 -2.028447536900000042e-02 2.577458021499999807e-01
1.008150503600000025e+00 -1.577409005699999950e-02 2.611418977800000207e-01
1.008175552400000008e+00 -1.393902340500000059e-02 2.603943182899999820e-01
1.008201022499999988e+00 -1.512284951200000040e-02 2.549145758499999914e-01
1.008226478399999904e+00 -1.939293061899999976e-02 2.448320759100000021e-01
1.008251938399999936e+00 -2.649906287599999855e-02 2.312285176499999928e-01
1.008277397999999936e+00 -3.567631292500000190e-02 2.159125354399999974e-01
1.008302852999999999e+00 -4.536321178299999868e-02 2.007945129600000045e-01
1.008327980100000021e+00 -5.377410198500000293e-02 1.871509389100000087e-01
1.008353199699999925e+00 -5.915303568500000081e-02 1.759637847499999908e-01
1.008378708199999974e+00 -6.051174532399999917e-02 1.677427908000000134e-01
1.008404447300000006e+00 -5.771711969599999797e-02 1.628905363700000053e-01
1.008429572799999896e+00 -5.145662500099999759e-02 1.612797044300000038e-01
1.008454898899999952e+00 -4.326812335099999851e-02 1.624455871599999879e-01
1.008480126400000065e+00 -3.438583971499999808e-02 1.656644245699999962e-01
1.008505505800000090e+00 -2.604028943900000073e-02 1.701281308300000017e-01
1.008531291599999991e+00 -1.930809063399999831e-02 1.751625485499999912e-01
1.008556553500000064e+00 -1.462776297300000077e-02 1.803754756900000089e-01
1.008581727599999978e+00 -1.230084981699999976e-02 1.853049539699999915e-01
1.008607270599999994e+00 -1.231829089200000074e-02 1.895490861000000138e-01
1.008632721099999907e+00 -1.455222656600000004e-02 1.928790804999999942e-01
1.008658268800000091e+00 -1.882895577299999873e-02 1.952865595899999918e-01
1.008683946399999920e+00 -2.474988243499999865e-02 1.970716844200000040e-01
1.008709327600000094e+00 -3.175289511099999712e-02 1.987008917499999971e-01
1.008734669999999944e+00 -3.912723242399999968e-02 2.005185860099999995e-01
1.008760068299999979e+00 -4.632778001900000192e-02 2.030072459800000007e-01
1.008785486300000089e+00 -5.293357323700000061e-02 2.067927525300000124e-01
1.008810645300000086e+00 -5.879729754400000313e-02 2.123476818199999949e-01
1.008836223000000087e+00 -6.367045735699999875e-02 2.196898025600000082e-01
1.008861252300000011e+00 -6.753557329199999515e-02 2.288805518400000016e-01
1.008886882100000104e+00 -6.998963799200000335e-02 2.387437211300000028e-01
1.008912351800000051e+00 -7.071627557699999844e-02 2.484146807900000087e-01
1.008937908799999894e+00 -6.924124293899999727e-02 2.563722395299999901e-01
1.008963199499999908e+00 -6.539409089900000138e-02 2.613529262700000078e-01
1.008988477199999956e+00 -5.939329061299999934e-02 2.623267722200000041e-01
1.009013491599999979e+00 -5.169526485800000210e-02 2.588715239200000129e-01
1.009039079899999969e+00 -4.341105937700000250e-02 2.514092066999999986e-01
1.009064589100000076e+00 -3.554774008600000007e-02 2.408407164899999953e-01
1.009089862800000015e+00 -2.921001651299999849e-02 2.284064880499999950e-01
1.009115338800000039e+00 -2.499324624400000097e-02 2.152737406899999928e-01
1.009140513199999978e+00 -2.267980083200000010e-02 2.017636719299999992e-01
1.009166090899999979e+00 -2.190927366600000162e-02 1.887540754200000004e-01
1.009191607900000065e+00 -2.198413440200000166e-02 1.766360179300000000e-01
1.009217228700000080e+00 -2.226146466099999943e-02 1.660930776300000022e-01
1.009242720999999898e+00 -2.250243603799999964e-02 1.577216858399999866e-01
1.009268404199999969e+00 -2.285601043800000037e-02 1.524074544200000048e-01
1.009293995499999985e+00 -2.372061751299999952e-02 1.507031397499999925e-01
1.009319721200000020e+00 -2.539829970999999895e-02 1.528885621099999870e-01
1.009345572700000027e+00 -2.794717263700000065e-02 1.587266976699999999e-01
1.009371132699999896e+00 -3.120786429300000109e-02 1.674879649699999862e-01
1.009396606899999993e+00 -3.477690845999999864e-02 1.779356242900000107e-01
1.009422230099999984e+00 -3.824687725999999927e-02 1.888711532700000084e-01
1.009448205600000037e+00 -4.129429111999999985e-02 1.991786735199999880e-01
1.009473495099999951e+00 -4.393822599700000081e-02 2.086620166600000048e-01
1.009499075699999970e+00 -4.624037615399999995e-02 2.170042992900000078e-01
1.009524665800000109e+00 -4.835311069499999975e-02 2.243829122999999870e-01
1.009550134699999990e+00 -5.024658765400000227e-02 2.308169213500000094e-01
1.009575787800000013e+00 -5.182346912599999911e-02 2.364042421599999999e-01
1.009601287299999983e+00 -5.298363705100000293e-02 2.411647743499999996e-01
1.009626651999999902e+00 -5.345541960300000117e-02 2.450272909400000032e-01
1.009652133399999929e+00 -5.300548007599999861e-02 2.479064296100000064e-01
1.009677712800000071e+00 -5.168920921499999682e-02 2.494646836499999909e-01
1.009703234300000085e+00 -4.998175741000000089e-02 2.493480016100000085e-01
1.009728776900000069e+00 -4.854930336800000051e-02 2.473686262500000010e-01
1.009754372800000022e+00 -4.782955657599999993e-02 2.435788190800000086e-01
1.009779975200000068e+00 -4.780982437100000232e-02 2.383174065299999977e-01
1.009805569200000086e+00 -4.802658767399999723e-02 2.320896843099999884e-01
1.009831115799999957e+00 -4.780746757399999963e-02 2.251998608499999888e-01
1.009856812400000026e+00 -4.646314299599999670e-02 2.177200574500000041e-01
1.009882306299999977e+00 -4.349942268299999970e-02 2.094911823199999967e-01
1.009907773799999964e+00 -3.872487690200000082e-02 2.005560639400000011e-01
1.009933262999999970e+00 -3.235137836399999689e-02 1.910281588099999872e-01
1.009958643400000078e+00 -2.476235738299999850e-02 1.812521125899999863e-01
1.009984483500000030e+00 -1.679595032599999829e-02 1.722262595600000112e-01
1.010009830100000006e+00 -9.322773970099999807e-03 1.645335528200000119e-01
1.010035375700000015e+00 -3.739070391900000019e-03 1.590119063200000071e-01
1.010061055700000043e+00 -1.005751659100000096e-03 1.559842977500000005e-01
1.010086443899999908e+00 -1.692120140600000041e-03 1.555518476899999947e-01
1.010111772899999982e+00 -5.691113304599999985e-03 1.576381547600000099e-01
1.010137101700000040e+00 -1.236984745300000015e-02 1.620727761599999872e-01
1.010162292399999995e+00 -2.099676314799999929e-02 1.686088669499999915e-01
1.010187850000000109e+00 -3.058247296900000120e-02 1.769343713100000048e-01
1.010213548999999933e+00 -4.022694117600000147e-02 1.868825313399999910e-01
1.010238988800000071e+00 -4.931760347099999747e-02 1.982505238800000014e-01
1.010264330800000110e+00 -5.757041582300000127e-02 2.106384963900000129e-01
1.010289806000000068e+00 -6.485722948100000607e-02 2.235197027899999966e-01
1.010315597299999979e+00 -7.088058742800000533e-02 2.361527184299999915e-01
1.010341304700000054e+00 -7.530061920800000530e-02 2.477332706100000004e-01
1.010366972599999968e+00 -7.767923392599999921e-02 2.572195827400000079e-01
1.010392305799999946e+00 -7.757490929799999713e-02 2.639660947699999927e-01
1.010418120099999983e+00 -7.461032081900000057e-02 2.673715774200000062e-01
1.010443574700000013e+00 -6.868706479199999937e-02 2.674242276100000093e-01
1.010468941799999909e+00 -6.029077949899999678e-02 2.640288411899999743e-01
1.010494537600000076e+00 -5.031948245699999905e-02 2.573773960199999822e-01
1.010519961099999975e+00 -3.957045740699999953e-02 2.478807546700000086e-01
1.010545739899999962e+00 -2.911655139999999933e-02 2.365471086600000050e-01
1.010571284500000111e+00 -1.954322840500000158e-02 2.241943769399999953e-01
1.010596709999999954e+00 -1.136579394300000004e-02 2.119715009300000008e-01
1.010622115599999926e+00 -4.651402951199999636e-03 2.006198759099999951e-01
1.010647968300000032e+00 1.054793069299999952e-04 1.907865183199999870e-01
1.010673500200000019e+00 2.287926614599999822e-03 1.826524339099999950e-01
1.010699066199999940e+00 1.251181361600000024e-03 1.765596056800000091e-01
1.010724365399999991e+00 -3.134423049599999785e-03 1.722986821399999924e-01
1.010750131300000021e+00 -1.007144355500000019e-02 1.695395901700000041e-01
1.010775795400000066e+00 -1.811705194700000132e-02 1.676310686699999941e-01
1.010801450300000015e+00 -2.521401872999999919e-02 1.661026562500000081e-01
1.010826724099999963e+00 -2.993834170700000047e-02 1.648070947099999906e-01
1.010852475399999895e+00 -3.150129431100000266e-02 1.639193975700000139e-01
1.010877896600000048e+00 -3.001422772800000152e-02 1.635908442800000084e-01
1.010903471200000014e+00 -2.632675265000000014e-02 1.640822543999999883e-01
1.010928797400000079e+00 -2.178199258599999855e-02 1.655952392800000006e-01
1.010953894800000086e+00 -1.788723740600000126e-02 1.683828673799999953e-01
1.010979376000000096e+00 -1.616166728799999994e-02 1.725898396799999956e-01
1.011004631600000092e+00 -1.787862993699999847e-02 1.786900130600000136e-01
1.011030457399999971e+00 -2.369946237000000039e-02 1.870419347800000021e-01
1.011055853500000046e+00 -3.358741471800000267e-02 1.980105355300000036e-01
1.011081426300000086e+00 -4.631772291700000238e-02 2.108069150300000139e-01
1.011106901600000052e+00 -6.048866175900000086e-02 2.244688529199999893e-01
1.011132381799999980e+00 -7.429003899899999652e-02 2.375114284100000028e-01
1.011157862999999990e+00 -8.607340634799999501e-02 2.487517528800000099e-01
1.011183472999999999e+00 -9.436857289099999380e-02 2.573917422199999971e-01
1.011209006699999913e+00 -9.823739582200000098e-02 2.629942490200000149e-01
1.011234623800000065e+00 -9.728231903700000627e-02 2.653255573400000178e-01
1.011260118600000091e+00 -9.177208859400000363e-02 2.644635204299999875e-01
1.011285447599999943e+00 -8.225288075999999393e-02 2.603812546600000055e-01
1.011311200099999974e+00 -6.993190170400000183e-02 2.533174014699999810e-01
1.011336750899999970e+00 -5.610424835399999838e-02 2.434446326999999966e-01
1.011362193000000076e+00 -4.235242078200000121e-02 2.312107565500000073e-01
1.011387770300000044e+00 -3.001294492900000166e-02 2.174302938100000082e-01
1.011413203300000063e+00 -1.986138787700000158e-02 2.027286462000000011e-01
1.011438679699999899e+00 -1.235179491399999996e-02 1.878441366499999932e-01
1.011464521499999991e+00 -7.542288369199999856e-03 1.739346828699999958e-01
1.011489852900000042e+00 -5.038594565100000186e-03 1.616520742299999980e-01
1.011515432599999986e+00 -4.508824324700000212e-03 1.521029637999999906e-01
1.011540844400000028e+00 -5.584067840500000178e-03 1.457084302699999945e-01
1.011566353399999896e+00 -8.069607300599999228e-03 1.429448758300000122e-01
1.011592115000000014e+00 -1.167600720299999915e-02 1.440096612900000073e-01
1.011617413800000032e+00 -1.606455960500000058e-02 1.488476922099999933e-01
1.011643140899999960e+00 -2.053081626199999843e-02 1.567337691000000033e-01
1.011668606299999995e+00 -2.467935761000000089e-02 1.669072863000000129e-01
1.011694381899999939e+00 -2.819607385599999863e-02 1.780124795499999912e-01
1.011720099900000003e+00 -3.128214724399999702e-02 1.890628156599999943e-01
1.011745737000000034e+00 -3.442100413000000192e-02 1.990538594800000116e-01
1.011771094400000015e+00 -3.823307638500000188e-02 2.075233186300000088e-01
1.011796278899999901e+00 -4.325609038299999681e-02 2.145410265899999891e-01
1.011821955899999903e+00 -4.960292234600000016e-02 2.205246831500000115e-01
1.011847584300000102e+00 -5.713740632699999822e-02 2.260217891100000098e-01
1.011873044599999938e+00 -6.533889986799999716e-02 2.313175553800000117e-01
1.011898465500000066e+00 -7.340411143699999974e-02 2.363762484899999960e-01
1.011924071799999991e+00 -8.026660751200000166e-02 2.407914066400000108e-01
1.011949510700000054e+00 -8.508366829600000347e-02 2.442813356899999899e-01
1.011975430599999948e+00 -8.708888578699999772e-02 2.465497179599999977e-01
1.012000640499999937e+00 -8.608324053900000272e-02 2.476276273599999911e-01
1.012026187100000030e+00 -8.207205355999999674e-02 2.474175141399999889e-01
1.012051713099999972e+00 -7.510820908599999401e-02 2.458793464400000073e-01
1.012077197099999992e+00 -6.553761496599999625e-02 2.428908323700000038e-01
1.012102745299999995e+00 -5.406882514300000164e-02 2.382823216799999921e-01
1.012128210700000031e+00 -4.151987649499999655e-02 2.316505729999999985e-01
1.012153751400000079e+00 -2.896021503400000169e-02 2.227696949200000109e-01
1.012179140800000043e+00 -1.718137455299999922e-02 2.121225562200000081e-01
1.012204637700000021e+00 -6.857058091899999840e-03 2.008951625300000043e-01
1.012230469499999952e+00 1.567232910800000090e-03 1.902892246900000084e-01
1.012255969499999964e+00 8.042657570199999995e-03 1.809006726700000123e-01
1.012281535100000074e+00 1.245773530299999939e-02 1.730932468399999924e-01
1.012307145999999936e+00 1.509662139599999946e-02 1.667647758699999927e-01
1.012332645699999922e+00 1.624498803399999913e-02 1.619435731199999895e-01
1.012358241700000105e+00 1.592767629999999879e-02 1.588853000899999868e-01
1.012383567699999931e+00 1.413457825200000080e-02 1.578692590200000134e-01
